movies_id,movies_name,released_year,duration,rating,Image_url,genres
tt0101587,City slickers,(1991),113 min,6.8,"https://m.media-amazon.com/images/M/MV5BMTkwNjM2MTc5NF5BMl5BanBnXkFtZTcwMzQ2NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Western
tt1308729,Bullet to the head,(2012),92 min,5.7,"https://m.media-amazon.com/images/M/MV5BMTM4NzUyMjk2NV5BMl5BanBnXkFtZTcwOTUxNDc5OA@@._V1_UY209_CR2,0,140,209_AL_.jpg",Action Crime Thriller
tt0264796,Life as a house,(2001),125 min,7.5,"https://m.media-amazon.com/images/M/MV5BMWVlYTVmZWYtYmVjZi00MDU3LWE2ZTYtMGE4NTAyM2RiNDFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama
tt1666186,Vampires suck,(2010),82 min,3.4,"https://m.media-amazon.com/images/M/MV5BMTk2MDk0NDU4MF5BMl5BanBnXkFtZTcwNzAyODk2Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Horror
tt1205535,The rebound,(2009),95 min,6.3,"https://m.media-amazon.com/images/M/MV5BMTY2MTk1NDkwNV5BMl5BanBnXkFtZTcwNjkwNjI3MQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Comedy Romance
tt3381008,Grimsby,(2016),83 min,6.2,"https://m.media-amazon.com/images/M/MV5BMjE0NTE3MjMwNV5BMl5BanBnXkFtZTgwMDc5NjQxODE@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Adventure Comedy
tt0271668,National security,(2003),88 min,5.7,"https://m.media-amazon.com/images/M/MV5BOTgzZDQzNTQtY2NmMC00YTM1LWEwYmEtZGIwNmJmOTdiOTZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Comedy Crime
tt0066434,Thx 1138,(1971),86 min,6.7,"https://m.media-amazon.com/images/M/MV5BYzRiY2I3M2EtODJkMy00NTEyLTgxNmYtYzYwYjk1ZDE1MDE1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",Drama Sci-Fi Thriller
tt1850457,Sisters,(III) (2015),118 min,6,"https://m.media-amazon.com/images/M/MV5BMjM3MzQ5NDE5MF5BMl5BanBnXkFtZTgwODE5OTQyNzE@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy
tt0010323,Das cabinet des dr. caligari,(1920),76 min,8.1,"https://m.media-amazon.com/images/M/MV5BNWJiNGJiMTEtMGM3OC00ZWNlLTgwZTgtMzdhNTRiZjk5MTQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR3,0,140,209_AL_.jpg",Fantasy Horror Mystery
tt0211443,Jason x,(2001),91 min,4.4,"https://m.media-amazon.com/images/M/MV5BYzc0MDllYjktYzFjZi00OTgwLWJmZWMtODlmMTVlODQyZTgwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Horror Sci-Fi
tt0106246,Alive,(1993),120 min,7.1,"https://m.media-amazon.com/images/M/MV5BOGU2ZjkzNTAtMGE0NS00N2RmLTg5YWItMDA5NjM4OWJlNWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Adventure Biography Drama
tt0281686,Bubba ho-tep,(2002),92 min,7,"https://m.media-amazon.com/images/M/MV5BODk2OGY3ZTItMDJiNi00MzU4LTkyY2EtODczZjE1MjVhYjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Fantasy Horror
tt0078935,Cannibal holocaust,(1980),95 min,5.9,"https://m.media-amazon.com/images/M/MV5BN2YyNWI1ZjAtZjZmOC00MDU4LWE0ODktYmMyZmMzZGExZWE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR1,0,140,209_AL_.jpg",Adventure Horror
tt0089822,Police academy 2: their first assignment,(1985),87 min,5.8,"https://m.media-amazon.com/images/M/MV5BMzdlYmZiMDctMWNiZS00YmY5LWEzMjYtMTY4ZDg3NTg2MjUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy
tt0029843,The adventures of robin hood,(1938),102 min,7.9,"https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Adventure Romance
tt1214962,Seeking justice,(2011),105 min,6.2,"https://m.media-amazon.com/images/M/MV5BNzAxMzAyODEyMV5BMl5BanBnXkFtZTcwNjU3OTEzNw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Crime Drama
tt2717822,Blackhat,(2015),133 min,5.4,"https://m.media-amazon.com/images/M/MV5BMTg1NDUyMzk5NV5BMl5BanBnXkFtZTgwOTk1NzUxMzE@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Crime Thriller
tt0113117,French kiss,(1995),111 min,6.6,"https://m.media-amazon.com/images/M/MV5BMTkzMjg5MDQ3M15BMl5BanBnXkFtZTgwOTM5NTE0MDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama Romance
tt0433386,The grudge 2,(2006),102 min,5.1,"https://m.media-amazon.com/images/M/MV5BMjE3NDIxMDc2MF5BMl5BanBnXkFtZTcwMTg2MTkzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Horror Thriller
tt0097202,Dip huet seung hung,(1989),111 min,7.8,"https://m.media-amazon.com/images/M/MV5BMDQyMDVhZjItMGI0Mi00MDQ1LTk3NmQtZmRjZGQ5ZTQ2ZDU5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Crime Drama
tt1410063,Jin ling shi san chai,(2011),146 min,7.6,"https://m.media-amazon.com/images/M/MV5BMjE3OTUzODA3Ml5BMl5BanBnXkFtZTcwNDk5NTUyNw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama History Romance
tt0423866,Bin-jip,(2004),88 min,8,"https://m.media-amazon.com/images/M/MV5BMTM1ODIwNzM5OV5BMl5BanBnXkFtZTcwNjk5MDkyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Crime Drama Romance
tt1069238,Okuribito,(2008),130 min,8.1,"https://m.media-amazon.com/images/M/MV5BMTUzOTcwOTA2NV5BMl5BanBnXkFtZTcwNDczMzczMg@@._V1_UY209_CR1,0,140,209_AL_.jpg",Drama Music
tt0095174,Frantic,(1988),120 min,6.9,"https://m.media-amazon.com/images/M/MV5BMjY2ODQ3MTQyOV5BMl5BanBnXkFtZTgwNTc2MzkyMTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Crime Drama Mystery
tt0073650,Salò o le 120 giornate di sodoma,(1975),117 min,5.9,"https://m.media-amazon.com/images/M/MV5BYTEzYTBiNWUtZDVkZS00OWYzLWEwYzAtOWJlNWM5MWU1M2Y4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_UY209_CR5,0,140,209_AL_.jpg",Drama Horror War
tt0254686,La pianiste,(2001),131 min,7.5,"https://m.media-amazon.com/images/M/MV5BZDBkYjYxYjUtMTdmMS00MDJhLWEyNzktYzg2OWY5NWY0Y2QyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UY209_CR2,0,140,209_AL_.jpg",Drama
tt0116277,The fan,(1996),116 min,5.9,"https://m.media-amazon.com/images/M/MV5BNjFlN2VjNjYtZDdjOS00ZGI3LTg1MWQtZTBhNmRjNDFiZDE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Drama Sport
tt0104684,Lat sau san taam,(1992),128 min,7.8,"https://m.media-amazon.com/images/M/MV5BOTIzZGU4ZWMtYmNjMy00NzU0LTljMGYtZmVkMDYwN2U2MzYwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Action Crime Thriller
tt0398913,Doa: dead or alive,(2006),87 min,4.8,"https://m.media-amazon.com/images/M/MV5BMTIyNDQ0NDExMl5BMl5BanBnXkFtZTcwODAxMTk0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Adventure Mystery
tt0977855,Fair game,(I) (2010),108 min,6.8,"https://m.media-amazon.com/images/M/MV5BMjIyOTg1NzU0Ml5BMl5BanBnXkFtZTcwMjA2OTY5Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Biography Drama Thriller
tt0460780,In the name of the king: a dungeon siege tale,(2007),127 min,3.8,"https://m.media-amazon.com/images/M/MV5BMTQ4ODI0ODA1Ml5BMl5BanBnXkFtZTcwNzMzMjU1MQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Action Adventure Fantasy
tt0130623,Dinosaur,(2000),82 min,6.5,"https://m.media-amazon.com/images/M/MV5BZWQ1NTZjMjUtODNmZS00NTVhLWFhM2ItNWZiOTdjMzdhZTY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR2,0,140,209_AL_.jpg",Animation Adventure Family
tt1285241,Don 2,(2011),148 min,7.1,"https://m.media-amazon.com/images/M/MV5BMzNiYWYxNWYtZDYzMC00MzA0LTkzY2UtNDAwNDhiYmVjNmEwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY209_CR2,0,140,209_AL_.jpg",Action Crime Thriller
tt0118771,Breakdown,(I) (1997),93 min,6.9,"https://m.media-amazon.com/images/M/MV5BNjQ5MThkYzMtOTAyMC00YWIxLTg1MWEtMGRiZmFiYWJjNTUyXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UY209_CR2,0,140,209_AL_.jpg",Crime Drama Mystery
tt2170299,Bad words,(2013),89 min,6.6,"https://m.media-amazon.com/images/M/MV5BN2M1MDljMmItMDE0ZS00OTQxLTkxNmQtMTgwZjk3NmM3MDc4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Drama
tt0068182,"Aguirre, der zorn gottes",(1972),95 min,7.9,"https://m.media-amazon.com/images/M/MV5BMjRkY2VhYzMtZWQyNS00OTY2LWE5NTAtYjlhNmQyYzE5MmUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Adventure Biography
tt0098627,Weekend at bernie's,(1989),97 min,6.4,"https://m.media-amazon.com/images/M/MV5BZDgwN2QxODItOTcwZS00ZDA1LThjYzUtZTI5NWI3YWY4ZjM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX140_CR0,0,140,209_AL_.jpg",Adventure Comedy Crime
tt0266465,A man apart,(2003),109 min,6.1,"https://m.media-amazon.com/images/M/MV5BMTk4NzEwNjk1N15BMl5BanBnXkFtZTYwNTEzNTk5._V1_UY209_CR0,0,140,209_AL_.jpg",Action Crime Drama
tt0367479,After the sunset,(2004),97 min,6.3,"https://m.media-amazon.com/images/M/MV5BN2YyMmE1MTUtNTg2OS00ZWRiLWFhZTQtZDViM2MyOGJhZDY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Comedy Crime
tt0331811,11:14,(2003),86 min,7.2,"https://m.media-amazon.com/images/M/MV5BMGM2MzVlMTMtNzVjNC00MTFiLTkzZDctZjMwMTJlNjJkYWZhXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX140_CR0,0,140,209_AL_.jpg",Crime Drama Mystery
tt0112950,Empire records,(1995),90 min,6.7,"https://m.media-amazon.com/images/M/MV5BMjExMmQ1NmItOWEyOC00NzZjLWE0NWItNmE1NmNkY2NmODk5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Drama Music
tt0929425,Gomorra,(2008),137 min,7,"https://m.media-amazon.com/images/M/MV5BMTM2NDgzMDY4MF5BMl5BanBnXkFtZTcwMzUwMzg5MQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",Crime Drama
tt0112792,Dangerous minds,(1995),99 min,6.5,"https://m.media-amazon.com/images/M/MV5BZjk2YjNkYTYtOTZkNy00ZmRkLWI5ODEtYzA4MTM3MzMyZjhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Biography Drama
tt0108255,Super mario bros.,(1993),104 min,4.1,"https://m.media-amazon.com/images/M/MV5BZGVmZTUyZDAtYjg0MC00NmE5LWE2OTAtM2FjNGI1NWUyMzE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",Adventure Comedy Family
tt0372532,The wedding date,(2005),90 min,6.2,"https://m.media-amazon.com/images/M/MV5BMTUwMzgzMTM4M15BMl5BanBnXkFtZTcwNzI1MTgyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Romance
tt0247586,Nueve reinas,(2000),114 min,7.9,"https://m.media-amazon.com/images/M/MV5BMTYxMDdlYjItMDVkYy00MjYzLThhMTYtYjIzZjZiODk1ZWRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Crime Drama Thriller
tt0308055,Bobby,(I) (2006),117 min,7,"https://m.media-amazon.com/images/M/MV5BMTIyMTAyMjcxOV5BMl5BanBnXkFtZTcwNjc0NDUzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Biography Drama History
tt1821480,Kahaani,(2012),122 min,8.1,"https://m.media-amazon.com/images/M/MV5BMTQ1NDI0NzkyOF5BMl5BanBnXkFtZTcwNzAyNzE2Nw@@._V1_UY209_CR2,0,140,209_AL_.jpg",Mystery Thriller
tt0111686,Wes craven's new nightmare,(1994),112 min,6.4,"https://m.media-amazon.com/images/M/MV5BZjMzNzQwNmQtMTdhOC00MzVlLThlZmEtNTIwYmQyMjJkMjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR1,0,140,209_AL_.jpg",Fantasy Horror Mystery
tt0434139,The last kiss,(2006),115 min,6.4,"https://m.media-amazon.com/images/M/MV5BMTk3Mjk4Mjg1OV5BMl5BanBnXkFtZTgwMzU0NTgxMDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Drama Romance
tt0233142,3000 miles to graceland,(2001),125 min,6,"https://m.media-amazon.com/images/M/MV5BMTExMDA0NDAyOTReQTJeQWpwZ15BbWU2MDM4ODg3OQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Comedy Crime
tt0892255,Che: part one,(2008),134 min,7.2,"https://m.media-amazon.com/images/M/MV5BM2JiNjE4YjItNTFhNS00ZmYyLWEwNzctNzJmYzNiYWYzOGM3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Biography Drama History
tt0084434,An officer and a gentleman,(1982),124 min,7,"https://m.media-amazon.com/images/M/MV5BNTM5NmY2MTktODRiMS00NTQwLTk2ODEtZTFhYjAyMTZmMTc5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Romance
tt0155975,Psycho,(1998),105 min,4.6,"https://m.media-amazon.com/images/M/MV5BNjQwMDczMmUtYjgzYy00NGRmLWFmMWEtNWVjMjgwNWVlMjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR1,0,140,209_AL_.jpg",Horror Mystery Thriller
tt0116126,Don't be a menace to south central while drinking your juice in the hood,(1996),89 min,6.6,"https://m.media-amazon.com/images/M/MV5BY2NmM2M2MWItNjdlMC00ZWI3LTkwODUtZDNkYWZjYjgzZjY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Crime
tt2268016,Magic mike xxl,(2015),115 min,5.6,"https://m.media-amazon.com/images/M/MV5BNDMyODU3ODk3Ml5BMl5BanBnXkFtZTgwNDc1ODkwNjE@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama Music
tt0057413,The pink panther,(1963),115 min,7.1,"https://m.media-amazon.com/images/M/MV5BNzg5NTYzNDI4OF5BMl5BanBnXkFtZTcwOTQxMTMyNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Crime Romance
tt1292566,How to be single,(2016),110 min,6.1,"https://m.media-amazon.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama Romance
tt0080745,Flash gordon,(1980),111 min,6.5,"https://m.media-amazon.com/images/M/MV5BN2Y4ZDBjMjEtZWQ0OS00NzYyLTg0M2ItMmUzYTEwN2RmMGVlXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Adventure Sci-Fi
tt0279113,The good girl,(2002),93 min,6.4,"https://m.media-amazon.com/images/M/MV5BODA1NjA3MzAtNGYyYS00YThmLThkZDktNDk1ZTM4ZTJmNDgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR1,0,140,209_AL_.jpg",Drama Romance
tt3110958,Now you see me 2,(2016),129 min,6.5,"https://m.media-amazon.com/images/M/MV5BYjhlNDljNTgtZjc4My00NmZmLTk2YzAtYWE5MDYwYjM4MTkzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Adventure Comedy
tt0090633,An american tail,(1986),80 min,6.9,"https://m.media-amazon.com/images/M/MV5BOGNjODEyNDgtYWNiYi00NDEwLWI2YTMtM2JmZWYyNjg2ZTczXkEyXkFqcGdeQXVyMzczMzE2ODM@._V1_UX140_CR0,0,140,209_AL_.jpg",Animation Adventure Comedy
tt0117918,Tin cup,(1996),135 min,6.4,"https://m.media-amazon.com/images/M/MV5BNDQxNzY1MzItZmU1Mi00MWI3LTk4ZjYtOTBlM2RmYTk1MTJjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR5,0,140,209_AL_.jpg",Comedy Drama Romance
tt0240468,Kung pow: enter the fist,(2002),81 min,6.2,"https://m.media-amazon.com/images/M/MV5BMGQxZDEwZDctMjNkMi00YmIxLTgyN2MtYmJhYjEzZGY0NjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Comedy
tt0127723,Can't hardly wait,(1998),100 min,6.5,"https://m.media-amazon.com/images/M/MV5BZGY5NDIwNWMtN2IxZC00ODYxLWI1ZjgtOTQ4ZjhlYzMyZGEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Romance
tt0098621,The war of the roses,(1989),116 min,6.8,"https://m.media-amazon.com/images/M/MV5BZGMxOWM5ZWQtYmYyOC00OGE2LWFhODItNzcyZmYyZDBhMjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY209_CR1,0,140,209_AL_.jpg",Comedy Romance
tt0091541,The money pit,(1986),91 min,6.4,"https://m.media-amazon.com/images/M/MV5BNDJmNTZkMDMtOWU5ZS00N2ZlLWIxN2EtZTI4NzBhODc0MmRjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy
tt0283509,No man's land,(I) (2001),98 min,7.9,"https://m.media-amazon.com/images/M/MV5BMGFkNjNmZWMtNDdiOS00ZWM3LWE1ZTMtZDU3MGQyMzIyNzZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Drama War
tt0095250,Le grand bleu,(1988),168 min,7.6,"https://m.media-amazon.com/images/M/MV5BOTg5NGE1MjYtZjU3Zi00NWZhLTg4ZmEtMDI0YzMwN2Y2NDIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",Adventure Drama Sport
tt0098724,"Sex, lies, and videotape",(1989),100 min,7.2,"https://m.media-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama
tt0457433,Perfect stranger,(2007),109 min,5.7,"https://m.media-amazon.com/images/M/MV5BMTMxNDA5MzY0MV5BMl5BanBnXkFtZTcwOTAxMzM0MQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",Crime Mystery Thriller
tt0362225,Ne le dis à personne,(2006),131 min,7.5,"https://m.media-amazon.com/images/M/MV5BMjA1NDcyMzY1Ml5BMl5BanBnXkFtZTcwNjc1MDY3MQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Crime Drama Mystery
tt1480656,Cosmopolis,(2012),109 min,5.1,"https://m.media-amazon.com/images/M/MV5BMTY1NjI0MDYyNV5BMl5BanBnXkFtZTcwNDIzMDEyOA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Crime Drama Fantasy
tt0109068,Airheads,(1994),92 min,6.1,"https://m.media-amazon.com/images/M/MV5BMGIxNjVlMzUtMDE0ZC00OTRlLThkMGMtMWU2MWQ4ZTY1OGJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Crime Music
tt0473308,Waitress,(2007),108 min,7,"https://m.media-amazon.com/images/M/MV5BMTc4ODI2MjU2M15BMl5BanBnXkFtZTcwOTAzNzU0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama Romance
tt0250223,Astérix & obélix: mission cléopâtre,(2002),107 min,6.6,"https://m.media-amazon.com/images/M/MV5BM2Q3NmUzNjAtM2VjMS00MGU3LWE4YjEtZTM1NDM0YTdlOWRkXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_UY209_CR3,0,140,209_AL_.jpg",Adventure Comedy Family
tt0424993,Employee of the month,(2006),103 min,5.5,"https://m.media-amazon.com/images/M/MV5BMTc4NTc2NDI5OF5BMl5BanBnXkFtZTcwMDQ4NzYzMQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",Comedy Romance
tt0815244,Sydney white,(2007),108 min,6.2,"https://m.media-amazon.com/images/M/MV5BMTk3ODc3ODAxN15BMl5BanBnXkFtZTcwNzcwMDU1MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama Romance
tt0369226,Alone in the dark,(2005),99 min,2.4,"https://m.media-amazon.com/images/M/MV5BMTIxNDI5ODY2MF5BMl5BanBnXkFtZTcwNzQ1NzcyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Horror Sci-Fi
tt0416044,Mongol,(2007),126 min,7.2,"https://m.media-amazon.com/images/M/MV5BODlhNTk4ODYtOThlMy00N2E1LThkZDktZjZlMjE1YjM3YTgwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Biography Drama
tt0160797,Rules of engagement,(2000),128 min,6.4,"https://m.media-amazon.com/images/M/MV5BZjZmNWI1MTgtZjVjNi00M2FjLWI4YjUtNzkwNmYyMzM4NjMwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama Thriller War
tt0107659,Loaded weapon 1,(1993),84 min,6.2,"https://m.media-amazon.com/images/M/MV5BNWNjYjY5Y2QtM2QzMy00MmE3LWE2NWMtMzg0YTFkMDkwYWFhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY209_CR2,0,140,209_AL_.jpg",Action Comedy Crime
tt0089155,Fletch,(1985),98 min,6.9,"https://m.media-amazon.com/images/M/MV5BMzQ4MWI3YTYtNzlkNS00Zjc0LWI5MWItMTQwZDYzMzc1MzQ2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy Crime Mystery
tt0077405,Days of heaven,(1978),94 min,7.8,"https://m.media-amazon.com/images/M/MV5BZjMyZmU4OGYtNjBiYS00YTIxLWJjMDUtZjczZmQwMTM4YjQxXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Romance
tt1225822,Extract,(2009),92 min,6.1,"https://m.media-amazon.com/images/M/MV5BMTgzNzU3OTQ4NV5BMl5BanBnXkFtZTcwOTY3MzA4Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Crime Romance
tt1640459,Hobo with a shotgun,(2011),86 min,6.1,"https://m.media-amazon.com/images/M/MV5BMTcxMDkxNTMwNl5BMl5BanBnXkFtZTcwMzc5MjUzNA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Action Comedy Horror
tt0364751,Without a paddle,(2004),95 min,5.9,"https://m.media-amazon.com/images/M/MV5BMjA0MTE2MDk2MF5BMl5BanBnXkFtZTYwMzg0NTc2._V1_UY209_CR0,0,140,209_AL_.jpg",Adventure Comedy Mystery
tt1931435,The big wedding,(2013),90 min,5.6,"https://m.media-amazon.com/images/M/MV5BMTcwODUwMjg2Ml5BMl5BanBnXkFtZTcwMTc2NzkxOA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama Romance
tt0875034,Nine,(2009),118 min,5.8,"https://m.media-amazon.com/images/M/MV5BMTY5ODA2MzQxMl5BMl5BanBnXkFtZTcwMTI4NTEwMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama Musical Romance
tt0093692,Over the top,(1987),93 min,5.8,"https://m.media-amazon.com/images/M/MV5BNzY0MDVjZGYtMDdmZC00NTRjLWE2ZTYtOWFhMTViYzhlZmI3XkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_UX140_CR0,0,140,209_AL_.jpg",Action Drama Sport
tt0444682,The reaping,(2007),99 min,5.6,"https://m.media-amazon.com/images/M/MV5BZGJlODMwZDMtYjAzNi00MWE5LTlhZmMtNDQ1ODgzNDUxNmE2XkEyXkFqcGdeQXVyMTIxODU0NzI5._V1_UX140_CR0,0,140,209_AL_.jpg",Horror Thriller
tt1462769,The odd life of timothy green,(2012),105 min,6.6,"https://m.media-amazon.com/images/M/MV5BOTNkYjM1YTAtYTFiOC00ZDY2LWI5ZDYtODEwZDM4ZDljNDgwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Comedy Drama Family
tt1247640,Banlieue 13: ultimatum,(2009),101 min,6.5,"https://m.media-amazon.com/images/M/MV5BMjQ2ODRhYTYtMjNmOC00OGVlLTgyYzgtZTFiZTQ3NGUxNGZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY209_CR7,0,140,209_AL_.jpg",Action Crime Thriller
tt0857191,The visitor,(I) (2007),104 min,7.6,"https://m.media-amazon.com/images/M/MV5BMTIzNTg3NzkzNV5BMl5BanBnXkFtZTcwNzMwMjU2MQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Drama
tt0077745,Invasion of the body snatchers,(1978),115 min,7.4,"https://m.media-amazon.com/images/M/MV5BMTkzY2Y3ZTMtYTg4Yy00OTNjLTlkNjctMGVlZDMwZWIxMzA0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX140_CR0,0,140,209_AL_.jpg",Horror Sci-Fi
